Date,Price,Open,High,Low,Volume,Chg%
25-11-2015,25230,25250.0,25280.0,25154.0,7600.0,-0.3
26-11-2015,25288,25260.0,25346.0,25250.0,8980.0,0.23
27-11-2015,25071,25221.0,25281.0,24981.0,13070.0,-0.86
30-11-2015,25114,24961.0,25180.0,24950.0,10330.0,0.17
01-12-2015,25018,25189.0,25250.0,24975.0,3710.0,-0.38
02-12-2015,24895,25169.0,25190.0,24860.0,240.0,-0.49
03-12-2015,25043,24890.0,25149.0,24803.0,40.0,0.59
04-12-2015,25631,25110.0,25750.0,25066.0,90.0,2.35
07-12-2015,25443,25589.0,25620.0,25410.0,9900.0,-0.73
08-12-2015,25424,25406.0,25515.0,25275.0,11440.0,-0.07
09-12-2015,25499,25470.0,25637.0,25333.0,15120.0,0.29
10-12-2015,25328,25455.0,25455.0,25303.0,10140.0,-0.67
11-12-2015,25581,25300.0,25610.0,25162.0,18050.0,1.0
14-12-2015,25256,25518.0,25539.0,25241.0,14420.0,-1.27
15-12-2015,25173,25256.0,25317.0,25111.0,12670.0,-0.33
16-12-2015,25372,25235.0,25400.0,25122.0,13480.0,0.79
17-12-2015,24766,25302.0,25302.0,24671.0,20770.0,-2.39
18-12-2015,25011,24802.0,25146.0,24781.0,15390.0,0.99
21-12-2015,25302,25067.0,25335.0,25051.0,14980.0,1.16
22-12-2015,25176,25242.0,25316.0,25155.0,12140.0,-0.5
23-12-2015,25004,25150.0,25170.0,24992.0,10710.0,-0.68
24-12-2015,25147,25040.0,25180.0,25035.0,5610.0,0.57
28-12-2015,25077,25136.0,25142.0,25062.0,8710.0,-0.28
29-12-2015,25106,25129.0,25243.0,25092.0,10210.0,0.12
30-12-2015,25017,25175.0,25224.0,25003.0,11240.0,-0.35
31-12-2015,24952,25032.0,25058.0,24880.0,6110.0,-0.26
01-01-2016,24943,24976.0,25071.0,24900.0,2120.0,-0.04
04-01-2016,25423,25234.0,25505.0,25030.0,750.0,1.92
05-01-2016,25430,25360.0,25486.0,25360.0,170.0,0.03
06-01-2016,25756,25440.0,25789.0,25421.0,24140.0,1.28
07-01-2016,26106,25800.0,26130.0,25780.0,25320.0,1.36
08-01-2016,25989,26035.0,26095.0,25785.0,23700.0,-0.45
11-01-2016,25877,26075.0,26110.0,25831.0,19910.0,-0.43
12-01-2016,25689,25876.0,25966.0,25630.0,20160.0,-0.73
13-01-2016,25750,25660.0,25794.0,25530.0,18360.0,0.24
14-01-2016,25652,25800.0,26028.0,25609.0,24080.0,-0.38
15-01-2016,26126,25630.0,26220.0,25630.0,29460.0,1.85
18-01-2016,26070,26073.0,26110.0,25971.0,14090.0,-0.21
19-01-2016,26064,26041.0,26085.0,25873.0,20910.0,-0.02
20-01-2016,26563,26100.0,26661.0,26100.0,32270.0,1.91
21-01-2016,26190,26473.0,26513.0,26150.0,28390.0,-1.4
22-01-2016,26168,26254.0,26301.0,26113.0,16830.0,-0.08
25-01-2016,26391,26170.0,26444.0,26170.0,16219.0,0.85
27-01-2016,26736,26450.0,26819.0,26450.0,15510.0,1.31
28-01-2016,26701,26850.0,26900.0,26600.0,16510.0,-0.13
29-01-2016,26709,26679.0,26763.0,26527.0,15260.0,0.03
01-02-2016,26973,26755.0,27049.0,26645.0,3570.0,0.99
02-02-2016,27008,27782.0,27782.0,26861.0,1050.0,0.13
03-02-2016,27285,27134.0,27325.0,26976.0,440.0,1.03
04-02-2016,27656,27235.0,27800.0,27207.0,110.0,1.36
05-02-2016,27568,27770.0,28113.0,26850.0,190.0,-0.32
08-02-2016,28367,27496.0,28429.0,27496.0,29380.0,2.9
09-02-2016,28325,28345.0,28423.0,28078.0,24630.0,-0.15
10-02-2016,28211,28238.0,28250.0,27935.0,20530.0,-0.4
11-02-2016,29706,28250.0,30000.0,28250.0,46400.0,5.3
12-02-2016,29287,29517.0,29722.0,29251.0,24730.0,-1.41
15-02-2016,28595,29251.0,29251.0,28521.0,19540.0,-2.36
16-02-2016,28800,28550.0,28969.0,28111.0,31580.0,0.72
17-02-2016,28781,28790.0,28940.0,28637.0,21680.0,-0.07
18-02-2016,29210,28780.0,29270.0,28614.0,22300.0,1.49
19-02-2016,29432,29229.0,29547.0,29180.0,25790.0,0.76
22-02-2016,28916,29340.0,29340.0,28762.0,21110.0,-1.75
23-02-2016,29234,29095.0,29317.0,29077.0,22080.0,1.1
24-02-2016,29523,29310.0,29884.0,29210.0,31230.0,0.99
25-02-2016,29735,29470.0,29765.0,29363.0,26250.0,0.72
26-02-2016,29290,29588.0,29692.0,29135.0,25740.0,-1.5
29-02-2016,29437,29236.0,29625.0,29236.0,14790.0,0.5
01-03-2016,29097,29600.0,29754.0,29080.0,3940.0,-1.16
02-03-2016,29219,29009.0,29240.0,28960.0,1000.0,0.42
03-03-2016,29381,29209.0,29525.0,29120.0,990.0,0.55
04-03-2016,29519,29684.0,29983.0,29233.0,330.0,0.47
07-03-2016,29597,29875.0,29960.0,29556.0,14020.0,0.26
08-03-2016,29819,29760.0,30147.0,29760.0,38490.0,0.75
09-03-2016,29597,29750.0,29750.0,29317.0,34880.0,-0.74
10-03-2016,29928,29500.0,29950.0,29088.0,52190.0,1.12
11-03-2016,29504,29905.0,29920.0,29470.0,36900.0,-1.42
14-03-2016,29204,29449.0,29570.0,29140.0,30930.0,-1.02
15-03-2016,29050,29109.0,29249.0,28885.0,33260.0,-0.53
16-03-2016,28970,29080.0,29157.0,28935.0,22580.0,-0.28
17-03-2016,29357,29044.0,29590.0,29044.0,37830.0,1.34
18-03-2016,29135,29400.0,29460.0,29011.0,27150.0,-0.76
21-03-2016,28937,29102.0,29119.0,28831.0,24490.0,-0.68
22-03-2016,29047,28950.0,29337.0,28893.0,32240.0,0.38
23-03-2016,28568,29000.0,29000.0,28510.0,33730.0,-1.65
24-03-2016,28560,28503.0,28626.0,28450.0,7430.0,-0.03
28-03-2016,28400,28452.0,28487.0,28250.0,16660.0,-0.56
29-03-2016,28616,28388.0,28666.0,28281.0,26080.0,0.76
30-03-2016,28301,28627.0,28692.0,28226.0,20040.0,-1.1
31-03-2016,28441,28290.0,28539.0,28290.0,14340.0,0.49
01-04-2016,28056,28410.0,28530.0,27955.0,5970.0,-1.35
04-04-2016,28086,28096.0,28187.0,28032.0,660.0,0.11
05-04-2016,28562,28224.0,28699.0,28190.0,260.0,1.69
06-04-2016,28571,28700.0,28749.0,28510.0,17370.0,0.03
07-04-2016,28972,28639.0,29030.0,28618.0,27690.0,1.4
08-04-2016,29047,29000.0,29074.0,28765.0,22560.0,0.26
11-04-2016,29254,29099.0,29315.0,29063.0,21300.0,0.71
12-04-2016,29250,29190.0,29395.0,29152.0,21900.0,-0.01
13-04-2016,29128,29212.0,29212.0,28980.0,18810.0,-0.42
14-04-2016,28731,29020.0,29050.0,28705.0,13420.0,-1.36
15-04-2016,28918,28799.0,28950.0,28772.0,8790.0,0.65
18-04-2016,28935,28950.0,29128.0,28901.0,18450.0,0.06
19-04-2016,29255,29050.0,29299.0,29050.0,13290.0,1.11
20-04-2016,29249,29289.0,29345.0,29101.0,19010.0,-0.02
21-04-2016,29287,29216.0,29670.0,29140.0,27660.0,0.13
22-04-2016,28941,29321.0,29343.0,28914.0,19320.0,-1.18
25-04-2016,29183,29050.0,29200.0,28983.0,14640.0,0.84
26-04-2016,29158,29151.0,29199.0,28981.0,15140.0,-0.09
27-04-2016,29319,29200.0,29355.0,29200.0,15580.0,0.55
28-04-2016,29627,29268.0,29650.0,29200.0,16430.0,1.05
29-04-2016,30138,29651.0,30192.0,29651.0,18880.0,1.72
02-05-2016,30213,30177.0,30342.0,30120.0,2920.0,0.25
03-05-2016,30154,30175.0,30337.0,30050.0,630.0,-0.2
04-05-2016,29934,30145.0,30200.0,29920.0,170.0,-0.73
05-05-2016,29868,29912.0,30135.0,29832.0,110.0,-0.22
06-05-2016,30366,29950.0,30400.0,29950.0,33820.0,1.67
09-05-2016,29805,30312.0,30312.0,29750.0,29600.0,-1.85
10-05-2016,29785,29851.0,29862.0,29622.0,19510.0,-0.07
11-05-2016,29933,29825.0,30072.0,29825.0,23180.0,0.5
12-05-2016,29904,29933.0,30085.0,29765.0,25800.0,-0.1
13-05-2016,30023,29900.0,30058.0,29766.0,24070.0,0.4
16-05-2016,29963,30075.0,30245.0,29915.0,23170.0,-0.2
17-05-2016,30045,30040.0,30130.0,29860.0,24610.0,0.27
18-05-2016,30049,30024.0,30078.0,29910.0,20740.0,0.01
19-05-2016,29800,29995.0,29995.0,29632.0,26130.0,-0.83
20-05-2016,29693,29730.0,29867.0,29661.0,20090.0,-0.36
23-05-2016,29682,29694.0,29745.0,29576.0,15640.0,-0.04
24-05-2016,29306,29580.0,29651.0,29283.0,22800.0,-1.27
25-05-2016,28945,29278.0,29278.0,28884.0,26950.0,-1.23
26-05-2016,28729,28996.0,29157.0,28705.0,26940.0,-0.75
27-05-2016,28590,28840.0,28840.0,28547.0,18290.0,-0.48
30-05-2016,28590,28430.0,28696.0,28400.0,12970.0,0.0
31-05-2016,28610,28596.0,28719.0,28541.0,10870.0,0.07
01-06-2016,28626,28531.0,28800.0,28500.0,2600.0,0.06
02-06-2016,28554,28616.0,28715.0,28530.0,350.0,-0.25
03-06-2016,29216,28703.0,29410.0,28540.0,330.0,2.32
06-06-2016,29329,29287.0,29376.0,29220.0,12970.0,0.39
07-06-2016,29239,29243.0,29325.0,29062.0,13480.0,-0.31
08-06-2016,29491,29275.0,29572.0,29275.0,15920.0,0.86
09-06-2016,29757,29521.0,29777.0,29452.0,18020.0,0.9
10-06-2016,29851,29760.0,29900.0,29624.0,15500.0,0.32
13-06-2016,30181,29894.0,30220.0,29894.0,19270.0,1.11
14-06-2016,30357,30141.0,30385.0,30042.0,19070.0,0.58
15-06-2016,30262,30300.0,30339.0,30132.0,14900.0,-0.31
16-06-2016,30392,30302.0,30985.0,30237.0,34140.0,0.43
17-06-2016,30373,30320.0,30415.0,30091.0,18370.0,-0.06
20-06-2016,30478,30262.0,30505.0,30132.0,21900.0,0.35
21-06-2016,30072,30357.0,30402.0,30026.0,20450.0,-1.33
22-06-2016,29898,30054.0,30054.0,29835.0,16550.0,-0.58
23-06-2016,29686,29879.0,29953.0,29641.0,22540.0,-0.71
24-06-2016,31131,29835.0,32357.0,29835.0,48210.0,4.87
27-06-2016,31218,31192.0,31387.0,31135.0,19520.0,0.28
28-06-2016,30999,31016.0,31085.0,30859.0,14940.0,-0.7
29-06-2016,30986,31096.0,31146.0,30920.0,14490.0,-0.04
30-06-2016,30851,30905.0,30949.0,30812.0,10660.0,-0.44
01-07-2016,31077,31096.0,31220.0,31010.0,4140.0,0.73
04-07-2016,31396,31390.0,31484.0,31267.0,4730.0,1.03
05-07-2016,30841,31306.0,31570.0,30500.0,640.0,-1.77
06-07-2016,32018,31948.0,32350.0,31948.0,12410.0,3.82
07-07-2016,31817,32011.0,32090.0,31653.0,23880.0,-0.63
08-07-2016,31657,31832.0,31833.0,31284.0,25970.0,-0.5
11-07-2016,31524,31750.0,31888.0,31482.0,15150.0,-0.42
12-07-2016,31001,31561.0,31577.0,30951.0,22100.0,-1.66
13-07-2016,31225,31120.0,31260.0,31064.0,16800.0,0.72
14-07-2016,30895,31199.0,31199.0,30711.0,26760.0,-1.06
15-07-2016,30922,30822.0,31038.0,30782.0,24110.0,0.09
18-07-2016,30950,30850.0,31028.0,30810.0,17940.0,0.09
19-07-2016,31021,31000.0,31041.0,30871.0,13330.0,0.23
20-07-2016,30666,31045.0,31050.0,30631.0,19820.0,-1.14
21-07-2016,30940,30611.0,30970.0,30553.0,21330.0,0.89
22-07-2016,30794,30939.0,30939.0,30730.0,14220.0,-0.47
25-07-2016,30814,30701.0,30849.0,30620.0,14750.0,0.06
26-07-2016,30822,30796.0,30880.0,30711.0,14210.0,0.03
27-07-2016,30878,30786.0,30930.0,30690.0,14320.0,0.18
28-07-2016,30795,30928.0,31180.0,30740.0,18990.0,-0.27
29-07-2016,31099,30943.0,31139.0,30812.0,16740.0,0.99
01-08-2016,31011,31000.0,31118.0,30950.0,5270.0,-0.28
02-08-2016,31282,31000.0,31322.0,30993.0,1240.0,0.87
03-08-2016,31199,31302.0,31439.0,31158.0,350.0,-0.27
04-08-2016,31317,31105.0,31360.0,31072.0,60.0,0.38
05-08-2016,30779,31310.0,31380.0,30738.0,430.0,-1.72
08-08-2016,30998,31031.0,31031.0,30863.0,11130.0,0.71
09-08-2016,31133,30942.0,31165.0,30891.0,12600.0,0.44
10-08-2016,31219,31180.0,31385.0,31120.0,14450.0,0.28
11-08-2016,31171,31160.0,31316.0,31082.0,14960.0,-0.15
12-08-2016,31080,31100.0,31400.0,30990.0,19750.0,-0.29
16-08-2016,31349,31120.0,31440.0,31120.0,16050.0,0.87
17-08-2016,31314,31265.0,31349.0,31185.0,10410.0,-0.11
18-08-2016,31411,31400.0,31447.0,31302.0,9810.0,0.31
19-08-2016,31365,31341.0,31466.0,31252.0,16520.0,-0.15
22-08-2016,31395,31310.0,31428.0,31191.0,12100.0,0.1
23-08-2016,31373,31372.0,31414.0,31285.0,10230.0,-0.07
24-08-2016,31049,31319.0,31364.0,31000.0,13550.0,-1.03
25-08-2016,30945,31042.0,31062.0,30884.0,9050.0,-0.33
26-08-2016,31023,30967.0,31335.0,30941.0,17460.0,0.25
29-08-2016,31077,31000.0,31115.0,30876.0,9590.0,0.17
30-08-2016,30840,31069.0,31069.0,30820.0,7240.0,-0.76
31-08-2016,30746,30891.0,30906.0,30711.0,6820.0,-0.3
01-09-2016,30710,30757.0,30822.0,30611.0,1250.0,-0.12
02-09-2016,30900,30800.0,30971.0,30610.0,280.0,0.62
05-09-2016,31025,31000.0,31060.0,30960.0,2480.0,0.4
06-09-2016,31401,31055.0,31431.0,30968.0,14610.0,1.21
07-09-2016,31336,31444.0,31482.0,31280.0,12680.0,-0.21
08-09-2016,31239,31313.0,31410.0,31188.0,12940.0,-0.31
09-09-2016,31261,31256.0,31335.0,31166.0,11470.0,0.07
12-09-2016,31087,31332.0,31332.0,31041.0,14030.0,-0.56
13-09-2016,31141,31130.0,31218.0,31087.0,7060.0,0.17
14-09-2016,31100,31100.0,31159.0,31066.0,8480.0,-0.13
15-09-2016,30950,31149.0,31249.0,30850.0,17170.0,-0.48
16-09-2016,30851,30930.0,30961.0,30831.0,8840.0,-0.32
19-09-2016,30936,30941.0,31010.0,30915.0,8320.0,0.28
20-09-2016,30892,30989.0,31027.0,30847.0,10830.0,-0.14
21-09-2016,31207,30948.0,31235.0,30800.0,18510.0,1.02
22-09-2016,31335,31284.0,31373.0,31181.0,13720.0,0.41
23-09-2016,31288,31271.0,31334.0,31220.0,9700.0,-0.15
26-09-2016,31351,31251.0,31369.0,31224.0,9620.0,0.2
27-09-2016,31003,31290.0,31290.0,30986.0,13080.0,-1.11
28-09-2016,30963,31002.0,31051.0,30882.0,8990.0,-0.13
29-09-2016,31224,30951.0,31243.0,30950.0,12640.0,0.84
30-09-2016,30814,31119.0,31287.0,30767.0,9470.0,-1.31
03-10-2016,30749,30841.0,31000.0,30695.0,1890.0,-0.21
04-10-2016,30068,30705.0,30872.0,30030.0,230.0,-2.21
05-10-2016,30004,30215.0,30350.0,29925.0,70.0,-0.21
06-10-2016,29615,29861.0,29982.0,29582.0,14160.0,-1.3
07-10-2016,29591,29700.0,29898.0,29355.0,19550.0,-0.08
10-10-2016,29662,29700.0,29900.0,29634.0,10710.0,0.24
11-10-2016,29712,29611.0,29776.0,29611.0,3930.0,0.17
12-10-2016,29662,29680.0,29742.0,29579.0,4850.0,-0.17
13-10-2016,29697,29700.0,29873.0,29682.0,10060.0,0.12
14-10-2016,29638,29748.0,29749.0,29454.0,11880.0,-0.2
17-10-2016,29675,29651.0,29707.0,29584.0,6550.0,0.12
18-10-2016,29773,29700.0,29830.0,29671.0,11120.0,0.33
19-10-2016,29883,29760.0,29969.0,29740.0,10190.0,0.37
20-10-2016,29891,29950.0,30049.0,29857.0,10010.0,0.03
21-10-2016,29936,29835.0,29960.0,29800.0,7310.0,0.15
24-10-2016,29820,29910.0,29980.0,29766.0,12860.0,-0.39
25-10-2016,30034,29852.0,30090.0,29716.0,8200.0,0.72
26-10-2016,29913,30053.0,30151.0,29880.0,8050.0,-0.4
27-10-2016,30054,29910.0,30080.0,29910.0,5850.0,0.47
28-10-2016,30131,30045.0,30181.0,29710.0,12750.0,0.26
30-10-2016,30151,30120.0,30160.0,30113.0,940.0,0.07
31-10-2016,30057,30155.0,30155.0,30001.0,2100.0,-0.31
01-11-2016,30329,30073.0,30385.0,30062.0,2260.0,0.9
02-11-2016,30759,30489.0,30804.0,30425.0,870.0,1.42
03-11-2016,30674,30663.0,30700.0,30300.0,330.0,-0.28
04-11-2016,30689,30566.0,30770.0,30550.0,150.0,0.05
07-11-2016,30118,30515.0,30515.0,30070.0,13030.0,-1.86
08-11-2016,29899,30149.0,30400.0,29766.0,19270.0,-0.73
09-11-2016,29961,30191.0,31407.0,29900.0,42740.0,0.21
10-11-2016,29986,30000.0,30243.0,29868.0,15670.0,0.08
11-11-2016,29461,29881.0,30022.0,29333.0,17730.0,-1.75
14-11-2016,29676,29351.0,29797.0,29331.0,9520.0,0.73
15-11-2016,29391,29640.0,29650.0,29270.0,10540.0,-0.96
16-11-2016,29463,29519.0,29590.0,29387.0,8170.0,0.24
17-11-2016,29185,29442.0,29462.0,29139.0,9520.0,-0.94
18-11-2016,29005,29170.0,29170.0,28838.0,11520.0,-0.62
21-11-2016,29197,29039.0,29295.0,29009.0,7820.0,0.66
22-11-2016,29182,29260.0,29293.0,29101.0,6680.0,-0.05
23-11-2016,28885,29241.0,29254.0,28767.0,10850.0,-1.02
24-11-2016,28816,28806.0,28859.0,28700.0,7080.0,-0.24
25-11-2016,28671,28701.0,28750.0,28331.0,13010.0,-0.5
28-11-2016,28793,28980.0,29068.0,28700.0,8360.0,0.43
29-11-2016,28853,28763.0,28896.0,28680.0,7060.0,0.21
30-11-2016,28428,28789.0,28845.0,28267.0,9710.0,-1.47
01-12-2016,28062,28450.0,28450.0,27951.0,2100.0,-1.29
02-12-2016,28445,28310.0,28450.0,28300.0,820.0,1.36
05-12-2016,28236,28435.0,28530.0,27950.0,460.0,-0.73
06-12-2016,27944,28151.0,28192.0,27911.0,8660.0,-1.03
07-12-2016,28043,27944.0,28134.0,27924.0,9900.0,0.35
08-12-2016,27896,28022.0,28063.0,27875.0,8560.0,-0.52
09-12-2016,27701,27845.0,27885.0,27671.0,8950.0,-0.7
12-12-2016,27843,27670.0,27927.0,27551.0,8950.0,0.51
13-12-2016,27710,27766.0,27828.0,27650.0,7070.0,-0.48
14-12-2016,27746,27750.0,27826.0,27713.0,7060.0,0.13
15-12-2016,27130,27730.0,27730.0,27021.0,18560.0,-2.22
16-12-2016,27308,27140.0,27414.0,27101.0,13480.0,0.66
19-12-2016,27392,27400.0,27420.0,27289.0,7230.0,0.31
20-12-2016,27262,27328.0,27351.0,27153.0,10670.0,-0.47
21-12-2016,27103,27282.0,27336.0,27081.0,9460.0,-0.58
22-12-2016,27152,27077.0,27293.0,26980.0,11290.0,0.18
23-12-2016,27186,27126.0,27220.0,27072.0,6300.0,0.13
26-12-2016,27241,27170.0,27280.0,27101.0,3070.0,0.2
27-12-2016,27431,27199.0,27720.0,27199.0,10790.0,0.7
28-12-2016,27539,27575.0,27590.0,27441.0,5900.0,0.39
29-12-2016,27810,27580.0,27837.0,27580.0,7750.0,0.98
30-12-2016,27700,27840.0,27889.0,27670.0,8350.0,-0.4
02-01-2017,27828,27673.0,27860.0,27670.0,1430.0,0.46
03-01-2017,28102,27860.0,28134.0,27770.0,960.0,0.98
04-01-2017,28085,28080.0,28158.0,27987.0,720.0,-0.06
05-01-2017,28890,28269.0,28925.0,28183.0,230.0,2.87
06-01-2017,27960,28001.0,28099.0,27870.0,12120.0,-3.22
09-01-2017,28124,28080.0,28150.0,27903.0,9480.0,0.59
10-01-2017,28210,28132.0,28326.0,28083.0,11750.0,0.31
11-01-2017,28353,28234.0,28399.0,28155.0,13180.0,0.51
12-01-2017,28463,28398.0,28565.0,28392.0,12930.0,0.39
13-01-2017,28440,28469.0,28482.0,28301.0,11160.0,-0.08
16-01-2017,28601,28564.0,28691.0,28557.0,8010.0,0.57
17-01-2017,28797,28620.0,28824.0,28620.0,13350.0,0.69
18-01-2017,28852,28830.0,28875.0,28736.0,9250.0,0.19
19-01-2017,28588,28738.0,28738.0,28515.0,12640.0,-0.92
20-01-2017,28685,28680.0,28790.0,28583.0,11510.0,0.34
23-01-2017,28876,28798.0,28920.0,28781.0,9610.0,0.67
24-01-2017,28815,28863.0,28875.0,28780.0,6700.0,-0.21
25-01-2017,28472,28750.0,28750.0,28322.0,11580.0,-1.19
27-01-2017,28449,28387.0,28480.0,28171.0,10480.0,-0.08
30-01-2017,28642,28479.0,28688.0,28420.0,7210.0,0.68
31-01-2017,29172,28700.0,29233.0,28700.0,7610.0,1.85
01-02-2017,28981,29155.0,29463.0,28811.0,4270.0,-0.65
02-02-2017,29064,29150.0,29175.0,28950.0,380.0,0.29
03-02-2017,29166,29030.0,29494.0,28900.0,240.0,0.35
06-02-2017,29202,28965.0,29224.0,28965.0,10160.0,0.12
07-02-2017,29348,29250.0,29370.0,29215.0,11600.0,0.5
08-02-2017,29371,29325.0,29445.0,29258.0,10850.0,0.08
09-02-2017,29115,29349.0,29419.0,29080.0,12950.0,-0.87
10-02-2017,29195,29050.0,29222.0,28875.0,11840.0,0.27
13-02-2017,29057,29116.0,29199.0,28981.0,8230.0,-0.47
14-02-2017,29027,29088.0,29210.0,28977.0,11120.0,-0.1
15-02-2017,29138,29030.0,29166.0,28880.0,11100.0,0.38
16-02-2017,29377,29186.0,29438.0,29173.0,12510.0,0.82
17-02-2017,29359,29327.0,29412.0,29290.0,9650.0,-0.06
20-02-2017,29324,29330.0,29356.0,29189.0,5980.0,-0.12
21-02-2017,29314,29230.0,29334.0,29088.0,10550.0,-0.03
22-02-2017,29223,29285.0,29349.0,29190.0,8980.0,-0.31
23-02-2017,29440,29245.0,29464.0,29217.0,12210.0,0.74
24-02-2017,29613,29481.0,29635.0,29481.0,6280.0,0.59
27-02-2017,29732,29575.0,29757.0,29532.0,7870.0,0.4
28-02-2017,29592,29705.0,29705.0,29532.0,8540.0,-0.47
01-03-2017,29529,29455.0,29595.0,29118.0,2230.0,-0.21
02-03-2017,29204,29499.0,29500.0,29161.0,430.0,-1.1
03-03-2017,29442,29300.0,30079.0,29051.0,210.0,0.81
06-03-2017,28979,29100.0,29218.0,28960.0,10370.0,-1.57
07-03-2017,28791,28969.0,28979.0,28765.0,10090.0,-0.65
08-03-2017,28660,28799.0,28806.0,28622.0,9370.0,-0.46
09-03-2017,28491,28610.0,28639.0,28440.0,10850.0,-0.59
10-03-2017,28417,28420.0,28523.0,28305.0,11570.0,-0.26
13-03-2017,28291,28436.0,28436.0,28263.0,4310.0,-0.44
14-03-2017,28100,28349.0,28349.0,28080.0,10240.0,-0.68
15-03-2017,28019,28050.0,28058.0,27932.0,10780.0,-0.29
16-03-2017,28436,28090.0,28594.0,28090.0,14140.0,1.49
17-03-2017,28528,28498.0,28550.0,28461.0,7110.0,0.32
20-03-2017,28518,28580.0,28630.0,28487.0,7810.0,-0.04
21-03-2017,28853,28462.0,28893.0,28391.0,14910.0,1.17
22-03-2017,28886,28801.0,28993.0,28801.0,11120.0,0.11
23-03-2017,28816,28829.0,28960.0,28751.0,11080.0,-0.24
24-03-2017,28809,28750.0,28840.0,28714.0,7950.0,-0.02
27-03-2017,28839,28850.0,28985.0,28800.0,9090.0,0.1
28-03-2017,28872,28839.0,28910.0,28784.0,7330.0,0.11
29-03-2017,28762,28792.0,28792.0,28687.0,6690.0,-0.38
30-03-2017,28559,28716.0,28764.0,28525.0,8220.0,-0.71
31-03-2017,28612,28511.0,28688.0,28480.0,6930.0,0.19
03-04-2017,28720,28607.0,28790.0,28580.0,1450.0,0.38
04-04-2017,28960,28975.0,29064.0,28878.0,90.0,0.84
05-04-2017,28617,28803.0,29019.0,28535.0,330.0,-1.18
06-04-2017,28697,28878.0,28991.0,28675.0,8810.0,0.28
07-04-2017,28650,28750.0,28989.0,28607.0,13730.0,-0.16
10-04-2017,28699,28651.0,28765.0,28560.0,7970.0,0.17
11-04-2017,29149,28750.0,29183.0,28725.0,13440.0,1.57
12-04-2017,29189,29150.0,29265.0,29132.0,9960.0,0.14
13-04-2017,29358,29270.0,29393.0,29238.0,9670.0,0.58
17-04-2017,29392,29389.0,29433.0,29325.0,8039.0,0.12
18-04-2017,29518,29370.0,29540.0,29227.0,13290.0,0.43
19-04-2017,29313,29425.0,29425.0,29200.0,10300.0,-0.69
20-04-2017,29308,29250.0,29350.0,29220.0,9340.0,-0.02
21-04-2017,29432,29282.0,29460.0,29240.0,8980.0,0.42
24-04-2017,29128,29290.0,29290.0,28935.0,12030.0,-1.03
25-04-2017,28827,29090.0,29090.0,28802.0,9720.0,-1.03
26-04-2017,28757,28800.0,28837.0,28671.0,9060.0,-0.24
27-04-2017,28784,28805.0,28848.0,28720.0,7610.0,0.09
28-04-2017,28872,28843.0,28925.0,28800.0,6440.0,0.31
01-05-2017,28654,28834.0,28868.0,28600.0,1640.0,-0.76
02-05-2017,28571,28664.0,28680.0,28530.0,490.0,-0.29
03-05-2017,28571,28630.0,28640.0,28459.0,90.0,0.0
04-05-2017,28060,28400.0,28482.0,28025.0,80.0,-1.79
05-05-2017,28184,28136.0,28382.0,28135.0,60.0,0.44
08-05-2017,28119,28145.0,28255.0,28097.0,7850.0,-0.23
09-05-2017,27981,28125.0,28192.0,27947.0,10100.0,-0.49
10-05-2017,28007,28060.0,28146.0,27981.0,9280.0,0.09
11-05-2017,28022,27995.0,28100.0,27945.0,9720.0,0.05
12-05-2017,28019,28088.0,28195.0,27985.0,9480.0,-0.01
15-05-2017,28008,28049.0,28157.0,27996.0,8760.0,-0.04
16-05-2017,28109,28025.0,28159.0,28025.0,7730.0,0.36
17-05-2017,28614,28170.0,28638.0,28170.0,15920.0,1.8
18-05-2017,28710,28666.0,28980.0,28551.0,23800.0,0.34
19-05-2017,28634,28660.0,28779.0,28531.0,13160.0,-0.26
22-05-2017,28783,28590.0,28799.0,28568.0,9310.0,0.52
23-05-2017,28808,28804.0,28930.0,28740.0,12500.0,0.09
24-05-2017,28719,28770.0,28770.0,28650.0,8690.0,-0.31
25-05-2017,28638,28769.0,28770.0,28600.0,9930.0,-0.28
26-05-2017,28847,28694.0,28866.0,28674.0,9520.0,0.73
29-05-2017,28874,28843.0,28928.0,28807.0,4560.0,0.09
30-05-2017,28704,28921.0,28960.0,28680.0,9880.0,-0.59
31-05-2017,28905,28683.0,28950.0,28628.0,7830.0,0.7
01-06-2017,28749,28877.0,28877.0,28712.0,1770.0,-0.54
02-06-2017,28949,28685.0,29011.0,28680.0,310.0,0.7
05-06-2017,29111,29045.0,29180.0,29045.0,710.0,0.56
06-06-2017,29481,29220.0,29499.0,29216.0,11140.0,1.27
07-06-2017,29376,29439.0,29485.0,29310.0,9820.0,-0.36
08-06-2017,29049,29319.0,29345.0,28951.0,12950.0,-1.11
09-06-2017,28938,29001.0,29009.0,28836.0,8980.0,-0.38
12-06-2017,28917,28905.0,28971.0,28851.0,7770.0,-0.07
13-06-2017,28862,28907.0,28916.0,28711.0,7710.0,-0.19
14-06-2017,28946,28890.0,29025.0,28802.0,9370.0,0.29
15-06-2017,28686,28890.0,28890.0,28640.0,11430.0,-0.9
16-06-2017,28616,28697.0,28718.0,28600.0,6780.0,-0.24
19-06-2017,28473,28593.0,28593.0,28460.0,7550.0,-0.5
20-06-2017,28475,28470.0,28530.0,28420.0,7690.0,0.01
21-06-2017,28495,28539.0,28575.0,28403.0,9080.0,0.07
